Deal ID,Is public,Deal scope,Deal size,Current size under contract,Current negotiation status,Current implementation status,Spatial accuracy level,Location 1: Location,Latitude,Longitude,Target country,Intention of investment,Negotiation status,Contract farming,Crops area,Water extraction envisaged,Source of water extraction,Use of irrigation infrastructure,Presence of land conflicts,Year
3358,Yes,transnational,10000,10000,Concluded (Contract signed),In operation (production),Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Food crops,2007##Concluded (Contract signed),,"###Cereals (unspecified), Oleagionous plant",,,,,2000
3753,Yes,transnational,300,300,Concluded (Contract signed),Startup phase (no production),Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Food crops,2005##Concluded (Contract signed),,"###Corn (Maize), Soya Beans",,,,,2000
3814,Yes,domestic,18516,18516,Concluded (Contract signed),Project not started,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Biofuels, Food crops, Non-food agricultural commodities",2010##Concluded (Contract signed),,"###Cotton, Grains (unspecified), Oil Seeds (unspecified), Pulses (unspecified)",,,,,2000
3815,Yes,transnational,1000,1000,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Timber plantation (for wood and fibre),2012##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
3820,Yes,domestic,5000,5000,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Food crops, Non-food agricultural commodities",2009##Concluded (Contract signed),,"###Cotton, Grains (unspecified)",,,,,2000
3821,Yes,domestic,5000,5000,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Food crops, Non-food agricultural commodities",2003##Concluded (Contract signed),,"###Cotton, Seeds Production (unspecified)",,,,,2000
3825,Yes,domestic,14704,14704,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Non-food agricultural commodities,2011##Concluded (Contract signed),,###Cotton,,,,,2000
3829,Yes,domestic,4003,4003,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Non-food agricultural commodities,2002##Concluded (Contract signed),,###Cotton,,,,,2000
3831,Yes,domestic,5000,5000,Failed (Contract cancelled),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Biofuels, Food crops, Non-food agricultural commodities",2010##Concluded (Contract signed)|##Failed (Contract cancelled),,"###Cereals (unspecified), Cotton, Oil Seeds (unspecified)",,,,,2000
3832,Yes,transnational,10000,10000,Concluded (Contract signed),Project abandoned,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Non-food agricultural commodities,2012##Concluded (Contract signed),,###Cotton,,,,,2000
3833,Yes,domestic,3000,3000,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Biofuels, Food crops, Non-food agricultural commodities",2010##Concluded (Contract signed),,"###Cotton, Oil Seeds (unspecified)",,,,,2000
3834,Yes,domestic,2137,2137,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Food crops, Non-food agricultural commodities",2009##Concluded (Contract signed),,"###Cotton, Grains (unspecified)",,,,,2000
3839,Yes,domestic,1000,1000,Concluded (Contract signed),In operation (production),Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,"###Food crops, Non-food agricultural commodities",2010##Concluded (Contract signed),No,"###Corn (Maize), Cotton, Sesame, Soya Beans",,,,,2000
4380,Yes,transnational,10000,10000,Concluded (Contract signed),None,Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Food crops,##Concluded (Contract signed),,###Tea,,,,,2000
4634,Yes,transnational,288,288,Concluded (Contract signed),In operation (production),Administrative region,"Southern Nations, Nationalities, and People's Region, Ethiopia",6.515691,36.954107,Ethiopia,###Food crops,##Concluded (Contract signed),No,###Coffee Plant,,,,,2000
5413,Yes,transnational,9500,9500,Concluded (Contract signed),In operation (production),Administrative region,"Mocuba, Mozambique",-16.840221,36.964853,Mozambique,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),No,"###Eucalyptus, Pine",Yes,,,,2000
5620,Yes,transnational,0,0,Concluded (Contract signed),In operation (production),Administrative region,"Gurue, Mozambique",-15.471493,36.98097,Mozambique,"###Food crops, Non-food agricultural commodities",2011##Concluded (Contract signed),Yes,"###Peas, Soya Beans",,,,,2000
3041,Yes,transnational,2500,2500,Concluded (Contract signed),In operation (production),Administrative region,"Gurue, Mozambique",-15.471493,36.98097,Mozambique,"###Food crops, Non-food agricultural commodities",2010##Concluded (Contract signed),Yes,"###Corn (Maize), Soya Beans",Yes,Surface water|River,,,2000
5603,Yes,transnational,0,0,Concluded (Contract signed),In operation (production),Administrative region,"Gurue, Mozambique",-15.471493,36.98097,Mozambique,###Non-food agricultural commodities,##Concluded (Contract signed),Yes,###Tobacco,,,,,2000
5621,Yes,transnational,1000,1000,Concluded (Contract signed),In operation (production),Administrative region,"Gurue, Mozambique",-15.471493,36.98097,Mozambique,"###Food crops, Non-food agricultural commodities",##Concluded (Contract signed),,"###Corn (Maize), Soya Beans",,,,,2000
1546,Yes,transnational,200000,200000,Concluded (Contract signed),Project abandoned,Administrative region,"Mocuba, Mozambique",-16.85,36.983333,Mozambique,2010##200000#Conservation,2010##Concluded (Contract signed),Yes,###Eucalyptus,,,,,2000
1588,Yes,transnational,150000,0,Failed (Negotiations failed),None,Administrative region,"Gurue, Mozambique",-15.466667,36.983333,Mozambique,###Timber plantation (for wood and fibre),2008##Intended (Expression of interest)|2010##Failed (Negotiations failed),Yes,"###Eucalyptus, Pine",Yes,Groundwater|Surface water|River,,,2000
4061,Yes,transnational,4030,4030,Concluded (Contract signed),In operation (production),Administrative region,"Gurue, Mozambique",-15.466667,36.983333,Mozambique,###Food crops,2011##Concluded (Contract signed),No,"###Corn (Maize), Oil Seeds (unspecified), Potatoes",,,,,2000
5289,Yes,domestic,0,0,Concluded (Contract signed),In operation (production),Administrative region,"Magombera Forest, Tanzania",-7.815693,36.991712,Tanzania,###Conservation,##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
1384,Yes,transnational,130,130,Concluded (Contract signed),In operation (production),Approximate location,"Juja, Kenya",-1.101822,37.014403,Kenya,###Non-food agricultural commodities,##Concluded (Contract signed),No,###Flowers (unspecified),Yes,,Yes,,2000
6074,Yes,transnational,100,100,Concluded (Contract signed),Startup phase (no production),Exact location,"Athi River, Kenya",-1.479862,37.034594,Kenya,###Non-food agricultural commodities,2003##Concluded (Contract signed),No,###Flowers (unspecified),Yes,Surface water|River,,,2000
7799,Yes,domestic,492,492,Concluded (Contract signed),None,Administrative region,"Siha, Tanzania",-3.054677,37.040034,Tanzania,2018-09-17###Agriculture unspecified,2018-09-17##Concluded (Contract signed),,,,,,,2000
6845,Yes,transnational,137,137,Concluded (Contract signed),In operation (production),Approximate location,"Sanya Juu, Tanzania",-3.186787,37.070889,Tanzania,###Food crops,2007##Concluded (Contract signed),Yes,###Fruit (unspecified),Yes,,Yes,,2000
1205,Yes,transnational,15000,15000,Concluded (Contract signed),Startup phase (no production),Coordinates,"Gambella, Ethiopia",9.038376,37.074182,Ethiopia,"###Biofuels, Food crops, Agriculture unspecified, Renewable Energy",2010##Concluded (Contract signed)|2016##Failed (Contract cancelled)|2019#current#Concluded (Contract signed),No,"###Corn (Maize), Oil Palm, Rice, Sugar Cane",Yes,Groundwater|Surface water,,,2000
5927,Yes,domestic,1346,1346,Concluded (Contract signed),In operation (production),Administrative region,"Thika, Kenya",-1.038757,37.083375,Kenya,###Food crops,##Concluded (Contract signed),No,###Coffee Plant,,,,,2000
3037,Yes,transnational,6000,6000,Concluded (Contract signed),In operation (production),Exact location,"Gurue, Mozambique",-15.482069,37.097576,Mozambique,###Food crops,2006##Concluded (Contract signed),No,###Tea,,,,,2000
3036,Yes,transnational,30000,30000,Concluded (Oral Agreement),In operation (production),Exact location,"Gurue, Mozambique",-15.494964,37.097937,Mozambique,###For carbon sequestration/REDD,2009##Concluded (Oral Agreement),Yes,###Eucalyptus,,,,,2000
3038,Yes,transnational,1200,1200,Concluded (Contract signed),In operation (production),Exact location,"Gurue, Mozambique",-15.480212,37.099229,Mozambique,###Food crops,2006##Concluded (Contract signed),,"###Eucalyptus, Tea",,,,,2000
1306,Yes,transnational,25000,25000,Concluded (Contract signed),Project abandoned,Administrative region,"Dima, Ethiopia",4.433333,37.116667,Ethiopia,"###Biofuels, Food crops, Renewable Energy",2010##Concluded (Contract signed),,###Sugar Cane,,,,,2000
3826,Yes,transnational,5000,5000,Failed (Contract cancelled),None,Administrative region,"Dima, Ethiopia",4.433333,37.116667,Ethiopia,###Non-food agricultural commodities,2012##Concluded (Contract signed)|2015#current#Failed (Contract cancelled),,###Cotton,,,,,2000
3835,Yes,transnational,25000,25000,Failed (Contract cancelled),Startup phase (no production),Administrative region,"Dima, Ethiopia",4.433333,37.116667,Ethiopia,"###Food crops, Non-food agricultural commodities",2011##Concluded (Contract signed)|2015#current#Failed (Contract cancelled),,"###Cotton, Soya Beans",,,,,2000
5600,Yes,transnational,250,250,Concluded (Contract signed),In operation (production),Exact location,"Gurue, Mozambique",-15.446665,37.130717,Mozambique,###Food crops,2011##Concluded (Contract signed),,###Food crops (unspecified),,,,,2000
5920,Yes,transnational,1000,1000,Concluded (Contract signed),In operation (production),Exact location,"Makuyu, Kenya",-0.91405,37.188296,Kenya,###Food crops,##Concluded (Contract signed),,###Fruit (unspecified),,,,,2000
1297,Yes,transnational,10000,10000,Concluded (Contract signed),In operation (production),Administrative region,"Bale, Ethiopia",6.916667,37.233333,Ethiopia,###Food crops,2008##Concluded (Contract signed),,###Seeds Production (unspecified),,,,,2000
5905,Yes,domestic,6070,6070,Concluded (Contract signed),In operation (production),Administrative region,"Amboseli National Park, Loitoktok District, Rift Valley, Kenya",-2.652016,37.260767,Kenya,"###Tourism, Conservation",##Concluded (Contract signed),No,,,,,,2000
1883,Yes,transnational,400,400,Concluded (Contract signed),Startup phase (no production),Administrative region,"Moshi, Tanzania",-3.365817,37.296029,Tanzania,###Food crops,##Concluded (Contract signed),,"###Aloe Vera, Jatropha",,,,,2000
6701,Yes,domestic,0,0,Concluded (Contract signed),In operation (production),Exact location,"Gilgel Gibe III Dam, B52, Ethiopia",6.847867,37.301884,Ethiopia,###Renewable Energy,2006##Concluded (Contract signed),No,,,,,,2000
5566,Yes,transnational,150,150,Concluded (Contract signed),Project abandoned,Administrative region,"Bahir Dar, Ethiopia",11.574209,37.361353,Ethiopia,###Non-food agricultural commodities,2014##Concluded (Contract signed),No,"###Flowers (unspecified), Roses",Yes,,,,2000
4507,Yes,domestic,530,530,Concluded (Contract signed),In operation (production),Administrative region,"Magole, Tanzania",-6.377185,37.37471,Tanzania,###Food crops,2013##Intended (Under negotiation)|2014##Concluded (Contract signed)|2019##Change of ownership|2019##Concluded (Contract signed),No,"###Banana, Corn (Maize), Fruit (unspecified), Mango, Pineapple, Sweet Potatoes, Tomatoes, Vegetables (unspecified)",Yes,Groundwater,,,2000
4925,Yes,domestic,1200,1200,Concluded (Contract signed),In operation (production),Administrative region,"Magole, Tanzania",-6.377185,37.37471,Tanzania,###Food crops,2015##Intended (Under negotiation)|2015##Concluded (Contract signed)|2019##Change of ownership|2015#current#Concluded (Contract signed),,"###Banana, Corn (Maize), Fruit (unspecified), Mango, Sweet Potatoes, Tomatoes, Vegetables (unspecified)",Yes,Groundwater|Surface water|River,,,2000
1571,Yes,transnational,173327,173327,Concluded (Contract signed),In operation (production),Administrative region,"Ile, Mozambique",-16.167738,37.382723,Mozambique,2009##173327#Timber plantation (for wood and fibre),2009##Concluded (Contract signed),Yes,###Eucalyptus,,,,Yes,2000
1624,Yes,domestic,10000,0,Failed (Negotiations failed),None,Administrative region,"Malema, Mozambique",-14.75068,37.382723,Mozambique,"###Biofuels, Livestock",2010##Intended (Under negotiation)|#current#Failed (Negotiations failed),,,Yes,,,,2000
5609,Yes,domestic,0,0,Concluded (Contract signed),In operation (production),Administrative region,"Malema, Mozambique",-14.75068,37.382723,Mozambique,###Food crops,##Concluded (Contract signed),Yes,"###Bean, Soya Beans",,,,,2000
3875,Yes,transnational,25000,500,Failed (Negotiations failed),None,Administrative region,"Mkinga, Tanzania",-5.9,37.4,Tanzania,###Biofuels,##Intended (Under negotiation)|#current#Failed (Negotiations failed),,###Jatropha,,,,,2000
3900,Yes,transnational,0,0,Failed (Negotiations failed),None,Administrative region,"Mkinga, Tanzania",-5.9,37.4,Tanzania,###Agriculture unspecified,2010##Failed (Negotiations failed),,,,,,,2000
7970,Yes,domestic,200,200,Concluded (Contract signed),In operation (production),Administrative region,"West Gondar, Ethiopia",12.603948,37.450988,Ethiopia,###Food crops,2010-06-08##Concluded (Contract signed),,,,,,,2000
7971,Yes,domestic,288,288,Concluded (Contract signed),In operation (production),Administrative region,"Gondar, Ethiopia",12.603018,37.452132,Ethiopia,2018-02-20#current#288#Food crops,2018-02-20#current#Concluded (Contract signed),,,,,,,2000
3354,Yes,transnational,3000,3000,Concluded (Contract signed),In operation (production),Administrative region,"Gondar, Ethiopia",12.6,37.466667,Ethiopia,###Food crops,2005##Concluded (Contract signed),,###Oil Seeds (unspecified),,,,,2000
7968,Yes,domestic,270,270,Concluded (Contract signed),In operation (production),Administrative region,"West Gonder, Ethiopia",10.97379,37.46814,Ethiopia,2010#current#270#Food crops,2010-06-08#current#Concluded (Contract signed),No,,,,,,2000
4590,Yes,domestic,659,0,Intended (Expression of interest),None,Administrative region,"Emali, Kenya",-2.079689,37.473135,Kenya,###Livestock,2014##Intended (Expression of interest),No,,Yes,Groundwater,,,2000
3027,Yes,transnational,100000,100000,Concluded (Contract signed),In operation (production),Administrative region,"Marrupa, Mozambique",-13.19385,37.492722,Mozambique,###Tourism,2009##Concluded (Contract signed),,,,,,,2000
6811,Yes,domestic,143638,143638,Concluded (Contract signed),Startup phase (no production),Exact location,Tanzania,-9,37.5,Tanzania,2019#current#150000#Forest logging / management (for wood and fibre),2019#current#Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
